Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US28,28,Mississippi,1498286,875915,584525,7420,14730,481,15215
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US28,28,Mississippi,1534415,904638,588583,8614,15029,771,16780
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US28,28,Mississippi,48941,39960,4693,1751,352,436,1749
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US28,28,Mississippi,1402781,847325,520574,6865,13056,500,14461
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US28,28,Mississippi,1451722,887285,525267,8616,13408,936,16210
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US28,28,Mississippi,85070,68683,8751,2945,651,726,3314
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US28,28,Mississippi,2901067,1723240,1105099,14285,27786,981,29676
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US28,28,Mississippi,2986137,1791923,1113850,17230,28437,1707,32990
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US28,28,Mississippi,37402,29690,4258,1226,323,297,1608
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US28,28,Mississippi,1500272,873737,587328,7454,15354,504,15895
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US28,28,Mississippi,1537674,903427,591586,8680,15677,801,17503
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US28,28,Mississippi,49878,40728,4775,1745,370,455,1805
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US28,28,Mississippi,1404654,845621,522806,6929,13616,555,15127
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US28,28,Mississippi,1454532,886349,527581,8674,13986,1010,16932
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US28,28,Mississippi,87280,70418,9033,2971,693,752,3413
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US28,28,Mississippi,2904926,1719358,1110134,14383,28970,1059,31022
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US28,28,Mississippi,2992206,1789776,1119167,17354,29663,1811,34435
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US28,28,Mississippi,38419,30525,4355,1255,333,295,1656
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US28,28,Mississippi,1501104,871516,589542,7517,15776,509,16244
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US28,28,Mississippi,1539523,902041,593897,8772,16109,804,17900
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US28,28,Mississippi,50518,41234,4909,1727,382,447,1819
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US28,28,Mississippi,1404038,842753,524132,7021,14066,560,15506
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US28,28,Mississippi,1454556,883987,529041,8748,14448,1007,17325
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US28,28,Mississippi,88937,71759,9264,2982,715,742,3475
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US28,28,Mississippi,2905142,1714269,1113674,14538,29842,1069,31750
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US28,28,Mississippi,2994079,1786028,1122938,17520,30557,1811,35225
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US29,29,Missouri,101730,87026,5429,3034,874,622,4745
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US29,29,Missouri,2953720,2472237,362228,12016,52100,2957,52182
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US29,29,Missouri,3055450,2559263,367657,15050,52974,3579,56927
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US29,29,Missouri,110740,95414,5358,3382,999,708,4879
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US29,29,Missouri,2822737,2383730,327163,12163,46240,2891,50550
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US29,29,Missouri,2933477,2479144,332521,15545,47239,3599,55429
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US29,29,Missouri,212470,182440,10787,6416,1873,1330,9624
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US29,29,Missouri,5776457,4855967,689391,24179,98340,5848,102732
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US29,29,Missouri,5988927,5038407,700178,30595,100213,7178,112356
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US29,29,Missouri,101730,87026,5429,3034,874,622,4745
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US29,29,Missouri,2953719,2472236,362228,12016,52100,2957,52182
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US29,29,Missouri,3055449,2559262,367657,15050,52974,3579,56927
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US29,29,Missouri,110740,95414,5358,3382,999,708,4879
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US29,29,Missouri,2822734,2383727,327163,12163,46240,2891,50550
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US29,29,Missouri,2933474,2479141,332521,15545,47239,3599,55429
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US29,29,Missouri,212470,182440,10787,6416,1873,1330,9624
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US29,29,Missouri,5776453,4855963,689391,24179,98340,5848,102732
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US29,29,Missouri,5988923,5038403,700178,30595,100213,7178,112356
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US29,29,Missouri,102525,87658,5461,3081,892,630,4803
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US29,29,Missouri,2956210,2473454,362665,12048,52555,2979,52509
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US29,29,Missouri,3058735,2561112,368126,15129,53447,3609,57312
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US29,29,Missouri,111555,96054,5408,3434,1014,718,4927
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US29,29,Missouri,2825795,2385458,327603,12201,46698,2919,50916
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US29,29,Missouri,2937350,2481512,333011,15635,47712,3637,55843
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US29,29,Missouri,214080,183712,10869,6515,1906,1348,9730
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US29,29,Missouri,5782005,4858912,690268,24249,99253,5898,103425
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US29,29,Missouri,5996085,5042624,701137,30764,101159,7246,113155
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US29,29,Missouri,105631,90233,5574,3169,1007,630,5018
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US29,29,Missouri,2959907,2472618,363803,12160,54284,3138,53904
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US29,29,Missouri,3065538,2562851,369377,15329,55291,3768,58922
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US29,29,Missouri,114384,98270,5616,3553,1059,755,5131
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US29,29,Missouri,2830622,2385821,328719,12383,48190,3078,52431
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US29,29,Missouri,2945006,2484091,334335,15936,49249,3833,57562
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US29,29,Missouri,220015,188503,11190,6722,2066,1385,10149
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US29,29,Missouri,5790529,4858439,692522,24543,102474,6216,106335
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US29,29,Missouri,6010544,5046942,703712,31265,104540,7601,116484
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US29,29,Missouri,108989,93040,5733,3321,1070,652,5173
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US29,29,Missouri,2963541,2471414,365187,12324,55971,3240,55405
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US29,29,Missouri,3072530,2564454,370920,15645,57041,3892,60578
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US29,29,Missouri,117647,100951,5794,3724,1106,749,5323
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US29,29,Missouri,2835104,2385511,329819,12525,49894,3222,54133
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US29,29,Missouri,2952751,2486462,335613,16249,51000,3971,59456
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US29,29,Missouri,226636,193991,11527,7045,2176,1401,10496
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US29,29,Missouri,5798645,4856925,695006,24849,105865,6462,109538
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US29,29,Missouri,6025281,5050916,706533,31894,108041,7863,120034
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US29,29,Missouri,112356,95848,5967,3364,1136,668,5373
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US29,29,Missouri,2968514,2470511,366917,12437,58016,3397,57236
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US29,29,Missouri,3080870,2566359,372884,15801,59152,4065,62609
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US29,29,Missouri,121087,103864,5978,3758,1147,772,5568
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US29,29,Missouri,2842960,2386659,332356,12721,51852,3367,56005
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US29,29,Missouri,2964047,2490523,338334,16479,52999,4139,61573
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US29,29,Missouri,233443,199712,11945,7122,2283,1440,10941
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US29,29,Missouri,5811474,4857170,699273,25158,109868,6764,113241
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US29,29,Missouri,6044917,5056882,711218,32280,112151,8204,124182
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US29,29,Missouri,115877,98828,6118,3421,1214,692,5604
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US29,29,Missouri,2973490,2470156,368234,12668,60041,3526,58865
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US29,29,Missouri,3089367,2568984,374352,16089,61255,4218,64469
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US29,29,Missouri,124345,106584,6210,3832,1187,785,5747
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US29,29,Missouri,2849877,2387884,334033,12907,53771,3524,57758
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US29,29,Missouri,2974222,2494468,340243,16739,54958,4309,63505
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US29,29,Missouri,240222,205412,12328,7253,2401,1477,11351
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US29,29,Missouri,5823367,4858040,702267,25575,113812,7050,116623
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US29,29,Missouri,6063589,5063452,714595,32828,116213,8527,127974
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US30,30,Montana,14081,10889,208,1776,96,56,1056
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US30,30,Montana,478667,432656,1287,30266,3734,276,10448
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US30,30,Montana,492748,443545,1495,32042,3830,332,11504
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US30,30,Montana,14484,11221,228,1745,94,61,1135
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US30,30,Montana,482183,436763,2492,29708,2455,341,10424
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US30,30,Montana,496667,447984,2720,31453,2549,402,11559
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US30,30,Montana,28565,22110,436,3521,190,117,2191
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US30,30,Montana,960850,869419,3779,59974,6189,617,20872
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US30,30,Montana,989415,891529,4215,63495,6379,734,23063
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US30,30,Montana,14081,10889,208,1776,96,56,1056
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US30,30,Montana,478668,432657,1287,30266,3734,276,10448
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US30,30,Montana,492749,443546,1495,32042,3830,332,11504
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US30,30,Montana,14484,11221,228,1745,94,61,1135
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US30,30,Montana,482184,436764,2492,29708,2455,341,10424
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US30,30,Montana,496668,447985,2720,31453,2549,402,11559
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US30,30,Montana,28565,22110,436,3521,190,117,2191
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US30,30,Montana,960852,869421,3779,59974,6189,617,20872
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US30,30,Montana,989417,891531,4215,63495,6379,734,23063
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US30,30,Montana,14263,10984,211,1827,122,57,1062
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US30,30,Montana,479102,432886,1311,30354,3783,276,10492
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US30,30,Montana,493365,443870,1522,32181,3905,333,11554
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US30,30,Montana,14630,11318,240,1777,97,64,1134
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US30,30,Montana,482580,436970,2520,29767,2484,347,10492
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US30,30,Montana,497210,448288,2760,31544,2581,411,11626
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US30,30,Montana,28893,22302,451,3604,219,121,2196
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US30,30,Montana,961682,869856,3831,60121,6267,623,20984
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US30,30,Montana,990575,892158,4282,63725,6486,744,23180
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US30,30,Montana,15106,11472,217,2049,158,65,1145
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US30,30,Montana,481598,434248,1722,30627,4005,269,10727
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US30,30,Montana,496704,445720,1939,32676,4163,334,11872
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US30,30,Montana,15491,11900,252,1983,106,74,1176
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US30,30,Montana,485466,438728,2951,30015,2663,370,10739
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US30,30,Montana,500957,450628,3203,31998,2769,444,11915
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US30,30,Montana,30597,23372,469,4032,264,139,2321
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US30,30,Montana,967064,872976,4673,60642,6668,639,21466
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US30,30,Montana,997661,896348,5142,64674,6932,778,23787
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US30,30,Montana,16066,12144,217,2263,183,66,1193
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US30,30,Montana,484367,435840,2070,30970,4210,272,11005
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US30,30,Montana,500433,447984,2287,33233,4393,338,12198
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US30,30,Montana,16361,12499,276,2166,122,72,1226
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US30,30,Montana,488369,440521,3293,30338,2815,381,11021
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US30,30,Montana,504730,453020,3569,32504,2937,453,12247
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US30,30,Montana,32427,24643,493,4429,305,138,2419
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US30,30,Montana,972736,876361,5363,61308,7025,653,22026
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US30,30,Montana,1005163,901004,5856,65737,7330,791,24445
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US30,30,Montana,16742,12690,231,2290,204,70,1257
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US30,30,Montana,488559,439053,2063,31277,4422,296,11448
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US30,30,Montana,505301,451743,2294,33567,4626,366,12705
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US30,30,Montana,17247,13209,284,2251,137,82,1284
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US30,30,Montana,492316,443488,3305,30708,2976,413,11426
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US30,30,Montana,509563,456697,3589,32959,3113,495,12710
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US30,30,Montana,33989,25899,515,4541,341,152,2541
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US30,30,Montana,980875,882541,5368,61985,7398,709,22874
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US30,30,Montana,1014864,908440,5883,66526,7739,861,25415
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US30,30,Montana,17415,13216,236,2352,232,77,1302
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US30,30,Montana,492041,441494,2138,31458,4711,302,11938
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US30,30,Montana,509456,454710,2374,33810,4943,379,13240
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US30,30,Montana,17947,13751,309,2314,157,84,1332
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US30,30,Montana,496176,446213,3425,30941,3156,434,12007
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US30,30,Montana,514123,459964,3734,33255,3313,518,13339
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US30,30,Montana,35362,26967,545,4666,389,161,2634
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US30,30,Montana,988217,887707,5563,62399,7867,736,23945
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US30,30,Montana,1023579,914674,6108,67065,8256,897,26579
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,79256,69797,1974,4027,542,497,2419
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,840789,761631,40300,7642,16797,491,13928
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US31,31,Nebraska,920045,831428,42274,11669,17339,988,16347
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,88149,77760,2073,4535,572,571,2638
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,818147,740076,41624,7214,15411,502,13320
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US31,31,Nebraska,906296,817836,43697,11749,15983,1073,15958
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,167405,147557,4047,8562,1114,1068,5057
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1658936,1501707,81924,14856,32208,993,27248
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1826341,1649264,85971,23418,33322,2061,32305
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,79256,69797,1974,4027,542,497,2419
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,840789,761631,40300,7642,16797,491,13928
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US31,31,Nebraska,920045,831428,42274,11669,17339,988,16347
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,88149,77760,2073,4535,572,571,2638
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,818147,740076,41624,7214,15411,502,13320
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US31,31,Nebraska,906296,817836,43697,11749,15983,1073,15958
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,167405,147557,4047,8562,1114,1068,5057
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1658936,1501707,81924,14856,32208,993,27248
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1826341,1649264,85971,23418,33322,2061,32305
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,80111,70477,2005,4120,559,499,2451
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,841391,761714,40422,7671,17043,490,14051
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US31,31,Nebraska,921502,832191,42427,11791,17602,989,16502
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,89062,78446,2119,4662,590,574,2671
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,819301,740609,41832,7244,15618,538,13460
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US31,31,Nebraska,908363,819055,43951,11906,16208,1112,16131
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,169173,148923,4124,8782,1149,1073,5122
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1660692,1502323,82254,14915,32661,1028,27511
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1829865,1651246,86378,23697,33810,2101,32633
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,82995,72883,2097,4411,569,500,2535
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,843939,762407,40934,7694,17842,515,14547
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US31,31,Nebraska,926934,835290,43031,12105,18411,1015,17082
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,91900,80716,2255,4951,629,560,2789
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,823398,742654,42597,7292,16333,553,13969
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US31,31,Nebraska,915298,823370,44852,12243,16962,1113,16758
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,174895,153599,4352,9362,1198,1060,5324
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1667337,1505061,83531,14986,34175,1068,28516
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1842232,1658660,87883,24348,35373,2128,33840
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,86002,75328,2219,4725,609,505,2616
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,847451,763799,41442,7712,18845,528,15125
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US31,31,Nebraska,933453,839127,43661,12437,19454,1033,17741
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,94877,83023,2458,5225,681,574,2916
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,827157,744254,43172,7421,17304,566,14440
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US31,31,Nebraska,922034,827277,45630,12646,17985,1140,17356
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,180879,158351,4677,9950,1290,1079,5532
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1674608,1508053,84614,15133,36149,1094,29565
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1855487,1666404,89291,25083,37439,2173,35097
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,88953,77981,2301,4827,614,498,2732
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,850239,764536,42045,7719,19761,545,15633
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US31,31,Nebraska,939192,842517,44346,12546,20375,1043,18365
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,97665,85507,2518,5324,720,562,3034
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,832112,746768,44030,7476,18182,583,15073
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US31,31,Nebraska,929777,832275,46548,12800,18902,1145,18107
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,186618,163488,4819,10151,1334,1060,5766
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1682351,1511304,86075,15195,37943,1128,30706
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1868969,1674792,90894,25346,39277,2188,36472
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,91163,79995,2333,4868,613,504,2850
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,853477,765533,42523,7842,20760,545,16274
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US31,31,Nebraska,944640,845528,44856,12710,21373,1049,19124
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,100162,87693,2607,5363,749,591,3159
